"time","fl2phd"
2014-06-29 19:15:00,30.0516888888889
2014-06-29 19:30:00,29.9514333333333
2014-06-29 19:45:00,29.97795
2014-06-29 20:00:00,30.020782122905
2014-06-29 20:15:00,30.0282444444444
2014-06-29 20:30:00,29.9365111111111
2014-06-29 20:45:00,29.7354444444444
2014-06-29 21:00:00,29.6122833333333
2014-06-29 21:15:00,29.5299666666667
2014-06-29 21:30:00,29.5027166666667
2014-06-29 21:45:00,29.6167430167598
2014-06-29 22:00:00,29.9300388888889
2014-06-29 22:15:00,29.6932625698324
2014-06-29 22:30:00,29.507061452514
2014-06-29 22:45:00,29.3343068181818
2014-06-29 23:00:00,29.2987666666667
2014-06-29 23:15:00,29.3316033519553
2014-06-29 23:30:00,29.3355810055866
2014-06-29 23:45:00,29.2831055555556
2014-06-30 00:00:00,29.2249776536313
2014-06-30 00:15:00,29.2313833333333
2014-06-30 00:30:00,29.2342333333333
2014-06-30 00:45:00,29.215
2014-06-30 01:00:00,29.1815555555556
2014-06-30 01:15:00,29.1725333333333
2014-06-30 01:30:00,29.1874111111111
2014-06-30 01:45:00,29.1856722222222
2014-06-30 02:00:00,29.18945
2014-06-30 02:15:00,29.2310944444444
2014-06-30 02:30:00,29.1996111111111
2014-06-30 02:45:00,29.1982666666667
2014-06-30 03:00:00,29.1880944444444
2014-06-30 03:15:00,29.1513240223464
2014-06-30 03:30:00,29.1294666666667
2014-06-30 03:45:00,29.1405
2014-06-30 04:00:00,29.1186944444444
2014-06-30 04:15:00,29.1089
2014-06-30 04:30:00,29.1353166666667
2014-06-30 04:45:00,29.1169277777778
2014-06-30 05:00:00,29.0961396648045
2014-06-30 05:15:00,29.0975474860335
2014-06-30 05:30:00,29.08265
2014-06-30 05:45:00,29.0705224719101
2014-06-30 06:00:00,29.1033
2014-06-30 06:15:00,29.08265
2014-06-30 06:30:00,29.0921
2014-06-30 06:45:00,29.10995
2014-06-30 07:00:00,27.4150222222222
2014-06-30 07:15:00,26.2442111111111
2014-06-30 07:30:00,25.6900277777778
