"time","fl2mtech"
2014-06-26 22:30:00,24.6879222222222
2014-06-26 22:45:00,24.7602122905028
2014-06-26 23:00:00,23.9837888888889
2014-06-26 23:15:00,24.5632944444444
2014-06-26 23:30:00,24.4101388888889
2014-06-26 23:45:00,26.0025166666667
2014-06-27 00:00:00,27.1493944444444
2014-06-27 00:15:00,27.4035166666667
2014-06-27 00:30:00,27.0219777777778
2014-06-27 00:45:00,27.0539388888889
2014-06-27 01:00:00,27.0217541899441
2014-06-27 01:15:00,27.1073888888889
2014-06-27 01:30:00,27.21645
2014-06-27 01:45:00,27.5299444444444
2014-06-27 02:00:00,28.5021777777778
2014-06-27 02:15:00,28.7917666666667
2014-06-27 02:30:00,28.6695666666667
2014-06-27 02:45:00,28.4190893854749
2014-06-27 03:00:00,28.5279555555556
2014-06-27 03:15:00,28.6313777777778
2014-06-27 03:30:00,28.7371833333333
2014-06-27 03:45:00,28.63795
2014-06-27 04:00:00,28.6192388888889
2014-06-27 04:15:00,28.6834111111111
2014-06-27 04:30:00,28.7270391061453
2014-06-27 04:45:00,28.7285722222222
2014-06-27 05:00:00,28.7459611111111
2014-06-27 05:15:00,28.7778833333333
2014-06-27 05:30:00,28.8478659217877
2014-06-27 05:45:00,28.8390055555556
2014-06-27 06:00:00,28.7931722222222
2014-06-27 06:15:00,28.746938547486
2014-06-27 06:30:00,28.7144357541899
2014-06-27 06:45:00,28.7203166666667
2014-06-27 07:00:00,28.7865111111111
2014-06-27 07:15:00,28.8223407821229
2014-06-27 07:30:00,25.9254388888889
2014-06-27 07:45:00,24.3209444444444
2014-06-27 08:00:00,23.6150277777778
2014-06-27 08:15:00,23.1813277777778
2014-06-27 08:30:00,22.9001111111111
2014-06-27 08:45:00,22.6803055555556
2014-06-27 09:00:00,22.6194916201117
2014-06-27 09:15:00,22.4306444444444
2014-06-27 09:30:00,22.44415
2014-06-27 09:45:00,22.2560167597765
2014-06-27 10:00:00,22.2369055555556
2014-06-27 10:15:00,22.07335
2014-06-27 10:30:00,22.1421111111111
2014-06-27 10:45:00,21.9663888888889
2014-06-27 11:00:00,22.0053
2014-06-27 11:15:00,22.0282111111111
2014-06-27 11:30:00,22.3178
2014-06-27 11:45:00,22.5393277777778
2014-06-27 12:00:00,22.5975251396648
2014-06-27 12:15:00,22.9094722222222
2014-06-27 12:30:00,23.2625777777778
2014-06-27 12:45:00,23.1132833333333
2014-06-27 13:00:00,23.5451284916201
2014-06-27 13:15:00,24.9813611111111
2014-06-27 13:30:00,25.2191944444444
2014-06-27 13:45:00,25.2844388888889
2014-06-27 14:00:00,25.6108666666667
2014-06-27 14:15:00,25.8997222222222
2014-06-27 14:30:00,26.0001
2014-06-27 14:45:00,26.3855
2014-06-27 15:00:00,26.4799333333333
2014-06-27 15:15:00,25.7164222222222
2014-06-27 15:30:00,25.5028555555556
2014-06-27 15:45:00,24.8862111111111
2014-06-27 16:00:00,24.8768333333333
2014-06-27 16:15:00,24.5379555555556
2014-06-27 16:30:00,24.1831055555556
2014-06-27 16:45:00,24.3875722222222
2014-06-27 17:00:00,24.1539333333333
2014-06-27 17:15:00,24.5074078212291
2014-06-27 17:30:00,24.7978370786517
2014-06-27 17:45:00,24.7427777777778
2014-06-27 18:00:00,25.69765
2014-06-27 18:15:00,26.8778777777778
2014-06-27 18:30:00,27.3362055555556
2014-06-27 18:45:00,27.4091222222222
2014-06-27 19:00:00,27.4763631284916
2014-06-27 19:15:00,27.4924245810056
2014-06-27 19:30:00,27.3858722222222
2014-06-27 19:45:00,27.3702
2014-06-27 20:00:00,27.55115
2014-06-27 20:15:00,27.4580944444444
2014-06-27 20:30:00,27.0469388888889
2014-06-27 20:45:00,27.2574301675978
2014-06-27 21:00:00,26.1570277777778
2014-06-27 21:15:00,23.5889888888889
2014-06-27 21:30:00,24.3518222222222
2014-06-27 21:45:00,24.5931444444444
2014-06-27 22:00:00,24.2215888888889
2014-06-27 22:15:00,22.9268
2014-06-27 22:30:00,22.5278722222222
2014-06-27 22:45:00,22.4896722222222
2014-06-27 23:00:00,22.6198715083799
2014-06-27 23:15:00,22.9761666666667
2014-06-27 23:30:00,25.5941833333333
2014-06-27 23:45:00,25.9827111111111
2014-06-28 00:00:00,26.3715833333333
2014-06-28 00:15:00,26.7383333333333
2014-06-28 00:30:00,26.9198388888889
2014-06-28 00:45:00,27.9044134078212
2014-06-28 01:00:00,28.5779222222222
2014-06-28 01:15:00,28.8664888888889
2014-06-28 01:30:00,28.9053333333333
2014-06-28 01:45:00,28.8936145251397
2014-06-28 02:00:00,29.2580777777778
2014-06-28 02:15:00,28.8851222222222
2014-06-28 02:30:00,28.8112833333333
2014-06-28 02:45:00,28.6421444444444
2014-06-28 03:00:00,28.5605833333333
2014-06-28 03:15:00,28.6775388888889
2014-06-28 03:30:00,28.8233444444444
2014-06-28 03:45:00,28.9138324022346
2014-06-28 04:00:00,28.9980277777778
2014-06-28 04:15:00,28.998
2014-06-28 04:30:00,28.9994
2014-06-28 04:45:00,28.9698944444444
2014-06-28 05:00:00,28.2063111111111
2014-06-28 05:15:00,27.9518444444444
2014-06-28 05:30:00,28.0959222222222
2014-06-28 05:45:00,27.9885754189944
2014-06-28 06:00:00,28.0761111111111
2014-06-28 06:15:00,28.0000944444444
2014-06-28 06:30:00,27.8289388888889
2014-06-28 06:45:00,27.99035
2014-06-28 07:00:00,27.9124581005587
2014-06-28 07:15:00,27.8573944444444
2014-06-28 07:30:00,28.0855333333333
2014-06-28 07:45:00,28.1195555555556
2014-06-28 08:00:00,28.2497722222222
2014-06-28 08:15:00,28.3587555555556
2014-06-28 08:30:00,28.5007709497207
2014-06-28 08:45:00,29.8984748603352
2014-06-28 09:00:00,30.4105055555556
